{0., {-12.175000000000113, -11.675000000000125}}
{0.01, {-12.172500000000108, -11.677526765910526}}
{0.02, {-12.170000000000085, -11.680106130465006}}
{0.03, {-12.167500000000086, -11.682736775351486}}
{0.04, {-12.165000000000111, -11.685417481600563}}
{0.05, {-12.162500000000133, -11.68814711905198}}
{0.06, {-12.160000000000094, -11.690924636968655}}
{0.07, {-12.157500000000073, -11.693749055684423}}
{0.08, {-12.155000000000092, -11.696619459178542}}
{0.09, {-12.152500000000082, -11.69953498847581}}
{0.1, {-12.150000000000102, -11.7024948357844}}
{0.11, {-12.147500000000095, -11.705498239286495}}
{0.12, {-12.14500000000012, -11.708544478509513}}
{0.13, {-12.142500000000089, -11.711632870211895}}
{0.14, {-12.140000000000105, -11.714762764724712}}
{0.15, {-12.137500000000065, -11.717933542696398}}
{0.16, {-12.135000000000081, -11.721144612195262}}
{0.17, {-12.132500000000096, -11.724395406128279}}
{0.18, {-12.130000000000049, -11.727685379941015}}
{0.19, {-12.127500000000065, -11.731014009565552}}
{0.2, {-12.125000000000085, -11.73438078958933}}
{0.21, {-12.122500000000088, -11.737785231619425}}
{0.22, {-12.120000000000044, -11.741226862820964}}
{0.23, {-12.117500000000112, -11.744705224609968}}
{0.24, {-12.115000000000071, -11.748219871482968}}
{0.25, {-12.11250000000005, -11.751770369969941}}
{0.26, {-12.11000000000009, -11.755356297694629}}
{0.27, {-12.10750000000009, -11.758977242533597}}
{0.28, {-12.105000000000116, -11.76263280186007}}
{0.29, {-12.102500000000083, -11.76632258186645}}
{0.3, {-12.100000000000097, -11.770046196954945}}
{0.31, {-12.097500000000066, -11.77380326918988}}
{0.32, {-12.095000000000049, -11.77759342780574}}
{0.33, {-12.092500000000076, -11.781416308763655}}
{0.34, {-12.09000000000005, -11.785271554352969}}
{0.35000000000000003, {-12.08750000000004, -11.789158812831179}}
{0.36, {-12.085000000000031, -11.793077738100854}}
{0.37, {-12.082500000000053, -11.797027989416597}}
{0.38, {-12.080000000000009, -11.801009231121984}}
{0.39, {-12.077500000000034, -11.805021132411007}}
{0.4, {-12.075000000000058, -11.809063367113167}}
{0.41000000000000003, {-12.072500000000069, -11.813135613498755}}
{0.42, {-12.07000000000003, -11.817237554102437}}
{0.43, {-12.067500000000004, -11.821368875564016}}
{0.44, {-12.064999999999987, -11.825529268483933}}
{0.45, {-12.062500000000036, -11.829718427291283}}
{0.46, {-12.059999999999995, -11.833936050125294}}
{0.47000000000000003, {-12.057500000000019, -11.838181838726086}}
{0.48, {-12.05499999999997, -11.842455498336603}}
{0.49, {-12.052500000000064, -11.846756737611875}}
{0.5, {-12.050000000000006, -11.851085268536648}}
{0.51, {-12.047500000000037, -11.855440806350465}}
{0.52, {-12.045000000000048, -11.859823069478162}}
{0.53, {-12.042499999999993, -11.86423177946619}}
{0.54, {-12.040000000000019, -11.86866666092477}}
{0.55, {-12.037499999999957, -11.873127441473079}}
{0.56, {-12.03500000000001, -11.87761385168998}}
{0.5700000000000001, {-12.032499999999983, -11.882125625067106}}
{0.58, {-12.029999999999983, -11.886662497965942}}
{0.59, {-12.027500000000009, -11.891224209577425}}
{0.6, {-12.025000000000032, -11.895810501884167}}
{0.61, {-12.022500000000012, -11.900421119624859}}
{0.62, {-12.020000000000021, -11.905055810261036}}
{0.63, {-12.017500000000009, -11.909714323944941}}
{0.64, {-12.015000000000006, -11.914396413489788}}
{0.65, {-12.012500000000019, -11.919101834340914}}
{0.66, {-12.010000000000044, -11.923830344548108}}
{0.67, {-12.007500000000029, -11.92858170473941}}
{0.68, {-12.004999999999972, -11.933355678095758}}
{0.6900000000000001, {-12.002500000000012, -11.938152030326146}}
{0.7000000000000001, {-11.99999999999999, -11.942970529643844}}
{0.71, {-11.997500000000032, -11.947810946743383}}
{0.72, {-11.995000000000019, -11.952673054777637}}
{0.73, {-11.992500000000051, -11.957556629335844}}
{0.74, {-11.990000000000016, -11.962461448421749}}
{0.75, {-11.987500000000022, -11.96738729243245}}
{0.76, {-11.98500000000002, -11.972333944137013}}
{0.77, {-11.98250000000008, -11.977301188655995}}
{0.78, {-11.982288813440645, -11.98000000000007}}
{0.79, {-11.987296608252654, -11.977500000000001}}
{0.8, {-11.992324365144162, -11.97500000000005}}
{0.81, {-11.997371878437233, -11.972500000000034}}
{0.8200000000000001, {-12.002438944704364, -11.97000000000007}}
{0.8300000000000001, {-12.007525362748323, -11.967500000000042}}
{0.84, {-12.01263093358273, -11.965000000000062}}
{0.85, {-12.017755460411903, -11.962500000000018}}
{0.86, {-12.022898748611874, -11.960000000000086}}
{0.87, {-12.028060605710078, -11.957500000000055}}
{0.88, {-12.033240841366437, -11.955000000000046}}
{0.89, {-12.038439267353471, -11.952500000000036}}
{0.9, {-12.043655697537174, -11.950000000000053}}
{0.91, {-12.04888994785703, -11.947500000000069}}
{0.92, {-12.054141836307211, -11.945000000000054}}
{0.93, {-12.059411182916971, -11.942500000000079}}
{0.9400000000000001, {-12.064697809731056, -11.940000000000028}}
{0.9500000000000001, {-12.070001540790722, -11.937500000000068}}
{0.96, {-12.075322202114391, -11.93500000000009}}
{0.97, {-12.080659621678048, -11.932500000000015}}
{0.98, {-12.08601362939656, -11.930000000000058}}
{0.99, {-12.09138405710397, -11.927500000000084}}
{1., {-12.096770738534714, -11.925000000000075}}
