{0., {-5.4750000000000245, -4.975000000000028}}
{0.02, {-5.400000000000036, -4.9353732458766215}}
{0.04, {-5.325000000000028, -4.904493574295447}}
{0.06, {-5.250000000000029, -4.879367770193498}}
{0.08, {-5.1750000000000105, -4.858036761098517}}
{0.1, {-5.100000000000021, -4.839416508288096}}
{0.12, {-5.025000000000024, -4.822893258891889}}
{0.14, {-4.949999999999998, -4.8080899965224395}}
{0.16, {-4.875000000000029, -4.79475348998683}}
{0.18, {-4.8, -4.78269974315799}}
{0.2, {-4.771786459452072, -4.725000000000069}}
{0.22, {-4.761898346452949, -4.720415735731042}}
{0.24, {-4.757783914472382, -4.752938808292883}}
{0.26, {-4.796426146308653, -4.744824973540705}}
{0.28, {-4.836256360757842, -4.761971564225155}}
{0.3, {-4.877199032699482, -4.832777786978026}}
{0.32, {-4.919186775037437, -4.904551354219783}}
{0.34, {-4.977243342718377, -4.962158679355307}}
{0.36, {-5.050810829045678, -5.006059140633014}}
{0.38, {-5.12521569941206, -5.050837003083677}}
{0.4, {-5.200423753987874, -5.100775316964938}}
{0.42, {-5.276404020234759, -5.192409915286805}}
{0.44, {-5.353128217575827, -5.284469972376164}}
{0.46, {-5.430570333744921, -5.376933739442421}}
{0.48, {-5.508706285031375, -5.469781342981801}}
{0.5, {-5.587513640612772, -5.562994525267236}}
{0.52, {-5.666971396614766, -5.656556433362757}}
{0.54, {-5.750451445870174, -5.747059789312765}}
{0.56, {-5.8446650293098115, -5.82776013955281}}
{0.58, {-5.939183617995081, -5.909054722370775}}
{0.6, {-6.0339945127007155, -5.990926657167176}}
{0.62, {-6.129085794494009, -6.073359814808832}}
{0.64, {-6.224446250899833, -6.1563387387834325}}
{0.66, {-6.320065312176279, -6.239848578101355}}
{0.68, {-6.41593299594026, -6.3238750300754685}}
{0.7000000000000001, {-6.512039858739334, -6.4084042914460735}}
{0.72, {-6.608376953440076, -6.493423016581}}
{0.74, {-6.704935791520334, -6.595002508901229}}
{0.76, {-6.80170830952189, -6.697228874523227}}
{0.78, {-6.898686839053488, -6.799530170587652}}
{0.8, {-6.995864079842228, -6.901903268864599}}
{0.8200000000000001, {-7.093233075416516, -7.004345225178062}}
{0.84, {-7.1907871910733085, -7.10685326485799}}
{0.86, {-7.288520093838089, -7.209424769671784}}
{0.88, {-7.386425734172336, -7.312057266051443}}
{0.9, {-7.484498329220391, -7.414748414457812}}
{0.92, {-7.582732347419028, -7.517495999746738}}
{0.9400000000000001, {-7.681122494317883, -7.620297922421704}}
{0.96, {-7.779663699481016, -7.72315219067154}}
{0.98, {-7.878351104357311, -7.826056913107403}}
{1., {-7.977180051022292, -7.929010292122666}}
{1.02, {-8.076146071706386, -8.03201061781066}}
{1.04, {-8.175244879036272, -8.135056262381964}}
{1.06, {-8.274472356923248, -8.238145675031694}}
{1.08, {-8.373824552042189, -8.341277377210888}}
{1.1, {-8.47329766585018, -8.444449958264936}}
{1.12, {-8.572888047099118, -8.547662071401856}}
{1.1400000000000001, {-8.672592184803282, -8.650912429961672}}
{1.16, {-8.772406701625524, -8.754199803958626}}
{1.18, {-8.872328347649322, -8.857523016871678}}
{1.2, {-8.972353994508785, -8.960880942662046}}
{1.22, {-9.07248062984992, -9.0642725029979}}
{1.24, {-9.172705352099555, -9.167696664668775}}
{1.26, {-9.273025365520272, -9.271152437173804}}
{1.28, {-9.374638870469733, -9.373437975532328}}
{1.3, {-9.478155052866086, -9.473940584284335}}
{1.32, {-9.581700109055276, -9.574530686456573}}
{1.34, {-9.685273198267796, -9.675205865281589}}
{1.36, {-9.788873512542242, -9.775963788768816}}
{1.3800000000000001, {-9.892500275102673, -9.876802206120773}}
{1.4000000000000001, {-9.996152738833516, -9.977718944327982}}
{1.42, {-10.099830184847152, -10.078711904933535}}
{1.44, {-10.203531921135138, -10.179779060955694}}
{1.46, {-10.307257281299226, -10.280918453960345}}
{1.48, {-10.411005623355093, -10.382128191274624}}
{1.5, {-10.514776328604578, -10.483406443332582}}
{1.52, {-10.618568800571259, -10.584751441147334}}
{1.54, {-10.722382463995677, -10.686161473901164}}
{1.56, {-10.82621676388552, -10.787634886647618}}
{1.58, {-10.930071164617743, -10.889170078119724}}
{1.6, {-11.033945149089142, -10.990765498638678}}
{1.62, {-11.137838217911854, -11.092419648117021}}
{1.6400000000000001, {-11.24174988865144, -11.1941310741522}}
{1.6600000000000001, {-11.345679695104955, -11.295898370205276}}
{1.68, {-11.44962718661615, -11.39772017386081}}
{1.7, {-11.553591927424836, -11.499595165162816}}
{1.72, {-11.657573496050968, -11.601522065024476}}
{1.74, {-11.761571484707776, -11.703499633706622}}
{1.76, {-11.865585498745022, -11.805526669362106}}
{1.78, {-11.969615156119467, -11.907602006642508}}
{1.8, {-12.073660086890728, -12.009724515364674}}
{1.82, {-12.1777199327422, -12.111893099233447}}
{1.84, {-12.281794346523844, -12.214106694618597}}
{1.86, {-12.385882991817883, -12.316364269382811}}
{1.8800000000000001, {-12.489985542523442, -12.418664821758128}}
{1.9000000000000001, {-12.5941016824621, -12.5210073792698}}
{1.92, {-12.69823110500003, -12.623390997703355}}
{1.94, {-12.80237351268906, -12.725814760114869}}
{1.96, {-12.906528616922472, -12.828277775880785}}
{1.98, {-13.010696137607345, -12.93077917978639}}
{2., {-13.114875802851047, -13.033318131151264}}
{2.02, {-13.219067348661863, -13.1358938129892}}
{2.04, {-13.323270518662417, -13.238505431201789}}
{2.06, {-13.42748506381595, -13.34115221380381}}
{2.08, {-13.531710742164202, -13.443833410179234}}
{2.1, {-13.635947318576312, -13.546548290365944}}
{2.12, {-13.740194564509142, -13.649296144368694}}
{2.14, {-13.844452257776851, -13.752076281498471}}
{2.16, {-13.948720182330701, -13.854888029737252}}
{2.18, {-14.05299812804787, -13.95773073512702}}
{2.2, {-14.15728589052858, -14.060603761182165}}
{2.22, {-14.26158327090248, -14.16350648832396}}
{2.24, {-14.365890075641925, -14.266438313336675}}
{2.2600000000000002, {-14.470206116383183, -14.36939864884352}}
{2.2800000000000002, {-14.57453120975513, -14.472386922802636}}
{2.3000000000000003, {-14.67886517721421, -14.57540257802182}}
{2.32, {-14.783207844886157, -14.678445071690057}}
{2.34, {-14.887559043414134, -14.781513874928187}}
{2.36, {-14.991918607812538, -14.884608472354062}}
{2.38, {-15.096286377326546, -14.987728361664496}}
{2.4, {-15.20066219529689, -15.09087305323232}}
{2.42, {-15.305045909030287, -15.194042069717728}}
{2.44, {-15.40943736967427, -15.297234945693209}}
{2.46, {-15.513836432096937, -15.40045122728255}}
{2.48, {-15.618242954771322, -15.503690471811996}}
{2.5, {-15.722656799663957, -15.606952247473957}}
{2.52, {-15.827077832127248, -15.710236133002446}}
{2.54, {-15.931505920796559, -15.813541717359998}}
{2.56, {-16.035940937490537, -15.916868599435503}}
{2.58, {-16.14038275711477, -16.020216387751763}}
{2.6, {-16.24483125756963, -16.12358470018411}}
{2.62, {-16.349286319661044, -16.226973163687997}}
{2.64, {-16.453747827014407, -16.330381414036278}}
{2.66, {-16.558215665991423, -16.433809095564808}}
{2.68, {-16.66268972561054, -16.53725586092741}}
{2.7, {-16.767169897468936, -16.64072137085818}}
{2.72, {-16.87165607566881, -16.744205293942294}}
{2.74, {-16.976148156744813, -16.847707306394916}}
{2.7600000000000002, {-17.08064603959471, -16.951227091845798}}
{2.7800000000000002, {-17.185149625412194, -17.05476434113273}}
{2.8000000000000003, {-17.289658817622108, -17.158318752100843}}
{2.82, {-17.39417352181778, -17.261890029408548}}
{2.84, {-17.498693645700307, -17.36547788434016}}
{2.86, {-17.603219099020034, -17.469082034623476}}
{2.88, {-17.70774979352037, -17.57270220425505}}
{2.9, {-17.81228564288222, -17.676338123329227}}
{2.92, {-17.916826562672078, -17.779989527873916}}
{2.94, {-18.021372470289883, -17.88365615969075}}
{2.96, {-18.12592328491995, -17.98733776620085}}
{2.98, {-18.230478927483105, -18.091034100295154}}
{3., {-18.335039320590056, -18.194744920188615}}
{3.02, {-18.439604388496516, -18.29846998928197}}
{3.04, {-18.544174057059863, -18.402209076022935}}
{3.06, {-18.64874825369651, -18.505961953776335}}
{3.08, {-18.753326907342046, -18.60972840069516}}
{3.1, {-18.857909948410725, -18.71350819959733}}
{3.12, {-18.962497308757914, -18.817301137845043}}
{3.14, {-19.06708892164226, -18.921107007228393}}
{3.16, {-19.17168472169058, -19.024925603852484}}
{3.18, {-19.276284644862272, -19.12875672802755}}
{3.2, {-19.38088862841571, -19.232600184163164}}
{3.22, {-19.48549661087626, -19.33645578066455}}
{3.24, {-19.590108532002795, -19.440323329832342}}
{3.2600000000000002, {-19.694724332758305, -19.544202647765832}}
{3.2800000000000002, {-19.799343955279806, -19.648093554268847}}
{3.3000000000000003, {-19.90396734284827, -19.75199587275762}}
{3.3200000000000003, {-20.008594439862, -19.85590943017195}}
{3.34, {-20.1132251918081, -19.959834056889246}}
{3.36, {-20.217859545236117, -20.06376958664076}}
{3.38, {-20.322497447733213, -20.167715856429602}}
{3.4, {-20.42713884789738, -20.271672706452225}}
{3.42, {-20.53178369531518, -20.375639980021322}}
{3.44, {-20.63643194053654, -20.4796175234912}}
{3.46, {-20.741083535052507, -20.583605186185384}}
{3.48, {-20.84573843127296, -20.687602820325967}}
{3.5, {-20.950396582504773, -20.79161028096483}}
{3.52, {-21.055057942931025, -20.8956274259178}}
{3.54, {-21.1597224675904, -20.999654115698835}}
{3.56, {-21.264390112357205, -21.103690213458165}}
{3.58, {-21.369060833922088, -21.20773558492008}}
{3.6, {-21.473734589773475, -21.311790098323765}}
{3.62, {-21.578411338179283, -21.415853624365813}}
{3.64, {-21.683091038168538, -21.51992603614279}}
{3.66, {-21.78777364951491, -21.62400720909741}}
{3.68, {-21.892459132719335, -21.7280970209647}}
{3.7, {-21.997147448993836, -21.832195351720426}}
{3.72, {-22.10183856024592, -21.936302083529945}}
{3.74, {-22.206532429062232, -22.040417100699443}}
{3.7600000000000002, {-22.311229018694334, -22.144540289628456}}
{3.7800000000000002, {-22.415928293043464, -22.248671538762075}}
{3.8000000000000003, {-22.520630216646598, -22.352810738546875}}
{3.8200000000000003, {-22.625334754662333, -22.45695778138573}}
{3.84, {-22.73004187285688, -22.561112561594946}}
{3.86, {-22.834751537592524, -22.66527497536371}}
{3.88, {-22.93946371581221, -22.769444920710722}}
{3.9, {-23.04417837502941, -22.87362229744654}}
{3.92, {-23.148895483314025, -22.977807007133705}}
{3.94, {-23.25361500928206, -23.081998953049585}}
{3.96, {-23.35833692208277, -23.186198040148962}}
{3.98, {-23.46306119138848, -23.290404175029177}}
{4., {-23.567787787382223, -23.39461726589352}}
{4.0200000000000005, {-23.672516680748515, -23.4988372225189}}
{4.04, {-23.77724784266176, -23.603063956221224}}
{4.0600000000000005, {-23.881981244776718, -23.707297379824205}}
{4.08, {-23.9867168592177, -23.811537407626744}}
{4.1, {-24.09145465857017, -23.915783955372635}}
{4.12, {-24.19619461587003, -24.020036940220137}}
{4.14, {-24.300936704595063, -24.12429628071381}}
{4.16, {-24.405680898655863, -24.228561896754318}}
{4.18, {-24.51042717238674, -24.332833709571396}}
{4.2, {-24.615175500537703, -24.43711164169693}}
{4.22, {-24.71992585826521, -24.541395616937333}}
{4.24, {-24.82467822112527, -24.64568556034899}}
{4.26, {-24.92943256506403, -24.749981398212}}
{4.28, {-25.03418886641104, -24.854283058006043}}
{4.3, {-25.138947101871597, -24.9585904683857}}
{4.32, {-25.24370724851849, -25.062903559157345}}
{4.34, {-25.348469283785818, -25.16722226125638}}
{4.36, {-25.45323318546108, -25.27154650672445}}
{4.38, {-25.557998931679034, -25.37587622868743}}
{4.4, {-25.662766500914067, -25.48021136133476}}
{4.42, {-25.76753587197466, -25.584551839897824}}
{4.44, {-25.872307023995788, -25.68889760062991}}
{4.46, {-25.977079936433704, -25.793248580785853}}
{4.48, {-26.081854589059137, -25.897604718603617}}
{4.5, {-26.18663096195128, -26.00196595328417}}
{4.5200000000000005, {-26.291409035492645, -26.10633222497374}}
{4.54, {-26.396188790362512, -26.21070347474452}}
{4.5600000000000005, {-26.500970207531306, -26.31507964457843}}
{4.58, {-26.605753268256187, -26.41946067734919}}
{4.6000000000000005, {-26.71053795407444, -26.52384651680443}}
{4.62, {-26.81532424679898, -26.62823710755071}}
{4.64, {-26.920112128512613, -26.73263239503619}}
{4.66, {-27.02490158156408, -26.837032325535084}}
{4.68, {-27.12969258856224, -26.941436846133183}}
{4.7, {-27.234485132371333, -27.045845904710546}}
{4.72, {-27.339279196106972, -27.150259449929006}}
{4.74, {-27.444074763130814, -27.25467743121612}}
{4.76, {-27.54887181704662, -27.359099798751807}}
{4.78, {-27.65367034169555, -27.463526503454514}}
{4.8, {-27.75847032115198, -27.567957496967402}}
{4.82, {-27.863271739719412, -27.672392731644596}}
{4.84, {-27.96807458192624, -27.77683216054013}}
{4.86, {-28.072878832521766, -27.88127573739232}}
{4.88, {-28.1776844764725, -27.985723416614192}}
{4.9, {-28.28249149895751, -28.090175153279983}}
{4.92, {-28.38729988536611, -28.194630903113058}}
{4.94, {-28.49210962129251, -28.29909062247511}}
{4.96, {-28.596920692533477, -28.40355426835362}}
{4.98, {-28.701733085084367, -28.50802179835258}}
{5., {-28.806546785135453, -28.612493170679535}}
