5.000000000000000278e-02; 2.000000000000000111e-01; 3.499999999999999778e-01; 5.000000000000000000e-01; 6.500000000000000222e-01; 8.000000000000000444e-01; 9.499999999999999556e-01; 1.100000000000000089e+00; 1.250000000000000000e+00; 1.399999999999999911e+00; 1.550000000000000266e+00; 1.699999999999999956e+00; 1.849999999999999645e+00; 2.000000000000000000e+00; 2.149999999999999911e+00; 2.299999999999999822e+00; 2.319999999999999840e+00; 2.339999999999999858e+00; 2.359999999999999876e+00; 2.379999999999999893e+00; 2.399999999999999911e+00; 2.419999999999999929e+00; 2.439999999999999947e+00; 2.459999999999999964e+00; 2.479999999999999982e+00; 2.500000000000000000e+00; 2.520000000000000018e+00; 2.540000000000000036e+00; 2.560000000000000053e+00; 2.580000000000000071e+00; 2.600000000000000089e+00; 2.771428571428571352e+00; 2.942857142857143060e+00; 3.114285714285714768e+00; 3.285714285714285587e+00; 3.457142857142857295e+00; 3.628571428571428115e+00; 3.799999999999999822e+00; 3.971428571428571530e+00; 4.142857142857143238e+00; 4.314285714285714946e+00; 4.485714285714285765e+00; 4.657142857142856585e+00; 4.828571428571429180e+00; 5.000000000000000000e+00
3.327082877632023816e-01; 4.327082877632033586e-01; 5.327082877632111080e-01; 6.327082877632000946e-01; 7.327082877632057345e-01; 8.327082877632082658e-01; 9.327082877632016933e-01; 8.463345390924682521e-01; 7.463345390924717160e-01; 6.463345390924736256e-01; 5.463345390924708722e-01; 4.463345390924718381e-01; 3.463345390924703060e-01; 2.463345390924731870e-01; 1.463345390924689349e-01; 4.633453909246372515e-02; 3.300120575913202681e-02; 1.966787242580108480e-02; 6.334539092467504282e-03; 6.998794240871091324e-03; 2.033212757419970707e-02; 3.366546090753189113e-02; 4.699879424086053636e-02; 6.033212757420362837e-02; 7.366546090753073317e-02; 8.699879424087214597e-02; 1.003321275741972107e-01; 1.136654609075345157e-01; 1.269987942408642989e-01; 1.403321275742027696e-01; 1.536654609075315259e-01; 2.679511751932472929e-01; 3.822368894789639482e-01; 4.965226037646847113e-01; 6.108083180503991461e-01; 7.250940323361123596e-01; 8.393797466218291259e-01; 9.536654609075394529e-01; 1.067951175193245561e+00; 1.182236889478970099e+00; 1.296522603764680870e+00; 1.410808318050390753e+00; 1.525094032336096195e+00; 1.639379746621822509e+00; 1.753665460907545270e+00
3.630413148902204568e-01; 4.630413148902113307e-01; 5.630413148902212450e-01; 6.630413148902226661e-01; 7.630413148902071008e-01; 8.630413148901983078e-01; 9.463345390924731149e-01; 1.032708287763206334e+00; 1.132708287763199095e+00; 1.232708287763212729e+00; 1.332708287763197497e+00; 1.432708287763202915e+00; 1.532708287763214106e+00; 1.632708287763193322e+00; 1.732708287763220500e+00; 1.832708287763206823e+00; 1.846041621096551122e+00; 1.859374954429877214e+00; 1.872708287763203749e+00; 1.886041621096547605e+00; 1.899374954429874585e+00; 1.912708287763234427e+00; 1.926041621096571843e+00; 1.939374954429875508e+00; 1.952708287763201156e+00; 1.966041621096537906e+00; 1.979374954429867994e+00; 1.992708287763224284e+00; 2.006041621096543270e+00; 2.019374954429843605e+00; 2.032708287763221655e+00; 2.146994002048939532e+00; 2.261279716334650303e+00; 2.375565430620391716e+00; 2.489851144906103375e+00; 2.604136859191776843e+00; 2.718422573477493387e+00; 2.832708287763198385e+00; 2.946994002048925143e+00; 3.061279716334631917e+00; 3.175565430620376439e+00; 3.289851144906067670e+00; 3.404136859191811304e+00; 3.518422573477476334e+00; 3.632708287763206201e+00
3.652615790861902245e-01; 4.652615790861925893e-01; 5.652615790861912348e-01; 6.652615790861939882e-01; 7.652615790861876377e-01; 8.652615790861933887e-01; 9.630413148902116083e-01; 1.063041314890221356e+00; 1.163041314890226996e+00; 1.263041314890213540e+00; 1.363041314890217182e+00; 1.463041314890187072e+00; 1.563041314890211364e+00; 1.663041314890214784e+00; 1.763041314890219313e+00; 1.863041314890212297e+00; 1.876374648223536390e+00; 1.889707981556873362e+00; 1.903041314890192126e+00; 1.916374648223569732e+00; 1.929707981556875396e+00; 1.943041314890235016e+00; 1.956374648223548895e+00; 1.969707981556885867e+00; 1.983041314890217288e+00; 1.996374648223548265e+00; 2.009707981556901224e+00; 2.023041314890242415e+00; 2.036374648223558292e+00; 2.049707981556908809e+00; 2.063041314890233568e+00; 2.177327029175962547e+00; 2.291612743461659996e+00; 2.405898457747376096e+00; 2.520184172033067327e+00; 2.634469886318793197e+00; 2.748755600604492866e+00; 2.863041314890217848e+00; 2.977327029175899753e+00; 3.091612743461611412e+00; 3.205898457747348385e+00; 3.320184172033060932e+00; 3.434469886318785026e+00; 3.548755600604483806e+00; 3.663041314890215894e+00
3.652615790861933331e-01; 4.652615790861976963e-01; 5.652615790861967859e-01; 6.652615790862062006e-01; 7.652615790861992950e-01; 8.652615790861953871e-01; 9.652615790861848177e-01; 1.065261579086189903e+00; 1.165261579086184218e+00; 1.265261579086192523e+00; 1.365261579086188615e+00; 1.465261579086198029e+00; 1.565261579086185906e+00; 1.665261579086198651e+00; 1.765261579086191190e+00; 1.865261579086182175e+00; 1.878594912419530250e+00; 1.891928245752848570e+00; 1.905261579086208412e+00; 1.918594912419525622e+00; 1.931928245752854822e+00; 1.945261579086180026e+00; 1.958594912419512335e+00; 1.971928245752868847e+00; 1.985261579086184502e+00; 1.998594912419510594e+00; 2.011928245752870659e+00; 2.025261579086185204e+00; 2.038594912419521510e+00; 2.051928245752843605e+00; 2.065261579086187460e+00; 2.179547293371899563e+00; 2.293833007657601453e+00; 2.408118721943352192e+00; 2.522404436229047420e+00; 2.636690150514747977e+00; 2.750975864800487170e+00; 2.865261579086186838e+00; 2.979547293371909600e+00; 3.093833007657614154e+00; 3.208118721943348461e+00; 3.322404436229039693e+00; 3.436690150514753128e+00; 3.550975864800481219e+00; 3.665261579086197763e+00
3.661417208518203403e-01; 4.661417208518269240e-01; 5.661417208518206845e-01; 6.661417208518244371e-01; 7.661417208518229716e-01; 8.661417208518142896e-01; 9.652615790861996947e-01; 1.065261579086191901e+00; 1.165261579086195987e+00; 1.265261579086193633e+00; 1.365261579086210153e+00; 1.465261579086202692e+00; 1.565261579086187904e+00; 1.665261579086204202e+00; 1.765261579086207400e+00; 1.865261579086187060e+00; 1.878594912419533136e+00; 1.891928245752862336e+00; 1.905261579086210189e+00; 1.918594912419525844e+00; 1.931928245752873252e+00; 1.945261579086194681e+00; 1.958594912419523215e+00; 1.971928245752870845e+00; 1.985261579086189165e+00; 1.998594912419542347e+00; 2.011928245752888866e+00; 2.025261579086203412e+00; 2.038594912419542382e+00; 2.051928245752865809e+00; 2.065261579086207000e+00; 2.179547293371912886e+00; 2.293833007657633871e+00; 2.408118721943358409e+00; 2.522404436229070068e+00; 2.636690150514757747e+00; 2.750975864800490722e+00; 2.865261579086209043e+00; 2.979547293371923367e+00; 3.093833007657648793e+00; 3.208118721943387541e+00; 3.322404436229043689e+00; 3.436690150514775333e+00; 3.550975864800484327e+00; 3.665261579086200872e+00
3.661417208518231159e-01; 4.661417208518294220e-01; 5.661417208518212396e-01; 6.661417208518289890e-01; 7.661417208518311872e-01; 8.661417208518218391e-01; 9.661417208518191524e-01; 1.066141720851819352e+00; 1.166141720851810337e+00; 1.266141720851815311e+00; 1.366141720851826724e+00; 1.466141720851831476e+00; 1.566141720851821351e+00; 1.666141720851834096e+00; 1.766141720851822861e+00; 1.866141720851820507e+00; 1.879475054185148597e+00; 1.892808387518494007e+00; 1.906141720851812549e+00; 1.919475054185146634e+00; 1.932808387518483162e+00; 1.946141720851827017e+00; 1.959475054185155329e+00; 1.972808387518485862e+00; 1.986141720851810843e+00; 1.999475054185155809e+00; 2.012808387518488118e+00; 2.026141720851826200e+00; 2.039475054185150515e+00; 2.052808387518459732e+00; 2.066141720851813801e+00; 2.180427435137536563e+00; 2.294713149423236676e+00; 2.408998863708945670e+00; 2.523284577994664435e+00; 2.637570292280392081e+00; 2.751856006566117063e+00; 2.866141720851813623e+00; 2.980427435137536385e+00; 3.094713149423251597e+00; 3.208998863708973470e+00; 3.323284577994686462e+00; 3.437570292280385242e+00; 3.551856006566125323e+00; 3.666141720851829877e+00
3.661417208518262245e-01; 4.661417208518308097e-01; 5.661417208518338962e-01; 6.661417208518336519e-01; 7.661417208518436217e-01; 8.661417208518260580e-01; 9.661417208518272570e-01; 1.066141720851821573e+00; 1.166141720851812558e+00; 1.266141720851825747e+00; 1.366141720851828500e+00; 1.466141720851832142e+00; 1.566141720851827346e+00; 1.666141720851837427e+00; 1.766141720851830854e+00; 1.866141720851834718e+00; 1.879475054185157257e+00; 1.892808387518497781e+00; 1.906141720851821209e+00; 1.919475054185156404e+00; 1.932808387518496929e+00; 1.946141720851832124e+00; 1.959475054185170428e+00; 1.972808387518507622e+00; 1.986141720851827941e+00; 1.999475054185159584e+00; 2.012808387518507658e+00; 2.026141720851827976e+00; 2.039475054185153180e+00; 2.052808387518490374e+00; 2.066141720851824903e+00; 2.180427435137541003e+00; 2.294713149423256215e+00; 2.408998863708951443e+00; 2.523284577994695965e+00; 2.637570292280397410e+00; 2.751856006566132162e+00; 2.866141720851823393e+00; 2.980427435137552372e+00; 3.094713149423252485e+00; 3.208998863708973914e+00; 3.323284577994704669e+00; 3.437570292280392792e+00; 3.551856006566135981e+00; 3.666141720851837427e+00
4.282173405067820071e-01; 5.282173405067795979e-01; 6.282173405067870142e-01; 7.282173405067816629e-01; 8.282173405067934091e-01; 9.282173405067796201e-01; 9.661417208518421340e-01; 1.066141720851826902e+00; 1.166141720851819663e+00; 1.266141720851833963e+00; 1.366141720851849373e+00; 1.466141720851841024e+00; 1.566141720851845331e+00; 1.666141720851841201e+00; 1.766141720851842623e+00; 1.866141720851839381e+00; 1.879475054185174354e+00; 1.892808387518498003e+00; 1.906141720851829868e+00; 1.919475054185177498e+00; 1.932808387518500925e+00; 1.946141720851838564e+00; 1.959475054185186638e+00; 1.972808387518519169e+00; 1.986141720851849479e+00; 1.999475054185176237e+00; 2.012808387518528530e+00; 2.026141720851831529e+00; 2.039475054185175829e+00; 2.052808387518518352e+00; 2.066141720851844887e+00; 2.180427435137542780e+00; 2.294713149423281529e+00; 2.408998863708998073e+00; 2.523284577994711952e+00; 2.637570292280398299e+00; 2.751856006566134827e+00; 2.866141720851826946e+00; 2.980427435137559478e+00; 3.094713149423272025e+00; 3.208998863708989013e+00; 3.323284577994707334e+00; 3.437570292280421658e+00; 3.551856006566141311e+00; 3.666141720851856967e+00
4.282173405067835614e-01; 5.282173405067853711e-01; 6.282173405067932315e-01; 7.282173405067849936e-01; 8.282173405067951855e-01; 9.282173405067947192e-01; 1.028217340506786037e+00; 1.128217340506771915e+00; 1.228217340506774002e+00; 1.328217340506782085e+00; 1.428217340506786392e+00; 1.528217340506782040e+00; 1.628217340506778354e+00; 1.728217340506768007e+00; 1.828217340506774979e+00; 1.928217340506783062e+00; 1.941550673840119812e+00; 1.954884007173461002e+00; 1.968217340506783097e+00; 1.981550673840118959e+00; 1.994884007173436391e+00; 2.008217340506772253e+00; 2.021550673840109891e+00; 2.034884007173455522e+00; 2.048217340506778505e+00; 2.061550673840116144e+00; 2.074884007173449341e+00; 2.088217340506780317e+00; 2.101550673840125505e+00; 2.114884007173453373e+00; 2.128217340506795008e+00; 2.242503054792502670e+00; 2.356788769078215662e+00; 2.471074483363932206e+00; 2.585360197649630987e+00; 2.699645911935353304e+00; 2.813931626221080506e+00; 2.928217340506775290e+00; 3.042503054792494055e+00; 3.156788769078191947e+00; 3.271074483363941354e+00; 3.385360197649637026e+00; 3.499645911935358900e+00; 3.613931626221036808e+00; 3.728217340506795985e+00
